id_reserva,fecha_reserva,destino,nombre_tour,tipo_tour,pax_adultos,pax_ninos,pais_origen,idioma_guia,precio_unitario,ingreso_total,duracion_horas,calificacion,metodo_pago,estado_reserva,id_guia,temporada,mes,anio,email_contacto
RES03853,2021-12-24,Cancun,Isla Mujeres,Privado,1,0.0,Brasil,Ingles,1268.18,1268.18,8.8,,Tarjeta credito,Confirmada,G035,Alta,12,2021,cliente1350@outlook.com
RES02785,2023-04-22,Uxmal,Ruta Puuc,Privado,2,0.0,Canada,Español,1743.14,3486.28,6.2,4.7,Transferencia,Completada,G001,Alta,4,2023,cliente695@outlook.com
RES00765,2022-10-27,Cozumel,Buceo Arrecife Palancar,Grupal,20,1.0,Francia,Español,1124.19,23045.9,5.8,5.0,Tarjeta credito,Completada,G028,Media,10,2022,
RES00294,2021-03-25,Uxmal,Ruta Puuc,Privado,2,0.0,Mexico,Aleman,1681.91,3363.82,9.7,4.6,Transferencia,Cancelada,G007,Alta,3,2021,cliente8910@icloud.com
RES04296,2024-03-04,Playa del Carmen,Xel-Ha,Grupal,15,7.0,Estados Unidos,Ingles,1079.61,19972.78,6.5,4.1,Efectivo,Cancelada,G040,Alta,3,2024,cliente5996@yahoo.com
RES03414,2023-12-21,Holbox,Punta Mosquito,Privado,3,0.0,Reino Unido,Aleman,1793.15,5379.45,8.8,5.0,Efectivo,Cancelada,G039,Alta,12,2023,cliente4054@yahoo.com
RES00446,2023-04-16,Uxmal,Uxmal + Kabah,Grupal,12,3.0,Mexico,Español,,16464.33,4.0,,Efectivo,Completada,G003,Alta,4,2023,
RES00469,2021-12-07,Playa del Carmen,Xel-Ha,Privado,4,2.0,Mexico,Español,1413.94,7069.7,7.6,5.0,Efectivo,Completada,G007,Alta,12,2021,cliente5409@gmail.com
RES04467,2023-02-08,Holbox,Punta Mosquito,Grupal,13,6.0,Argentina,Frances,932.95,14927.2,7.6,3.3,Tarjeta debito,Completada,G002,Baja,2,2023,cliente798@outlook.com
RES01145,2023-09-20,Playa del Carmen,Quinta Avenida + Cozumel,Privado,2,0.0,Canada,Portugues,1113.64,2227.28,10.4,4.3,Paypal,Completada,G005,Baja,9,2023,cliente8350@hotmail.com
RES00433,2023-06-24,Cancun,Snorkel Arrecife,Grupal,10,3.0,Reino Unido,,733.48,8435.02,5.3,4.9,Tarjeta credito,Completada,G007,Media,6,2023,cliente9688@hotmail.com
RES00908,2023-06-12,Chichen Itza,Chichen Itza + Cenote Ik Kil,Grupal,4,1.0,Canada,Español,1251.56,5632.02,6.6,4.1,Tarjeta debito,Completada,G035,Media,6,2023,cliente9477@icloud.com
RES03321,2022-12-05,Cozumel,Tour Isla Cozumel,Grupal,13,3.0,Estados Unidos,Portugues,1215.9,17630.55,7.8,2.3,Efectivo,Cancelada,G033,Alta,12,2022,cliente2069@yahoo.com
RES03593,2021-01-31,Bacalar,Kayak Canales,Grupal,7,2.0,Mexico,Español,794.29,6354.32,8.1,4.8,Transferencia,Cancelada,G037,Baja,1,2021,sinArroba.com
RES03097,2022-06-16,Cancun,Snorkel Arrecife,Grupal,17,4.0,Canada,Portugues,744.67,14148.73,5.2,4.9,Efectivo,Completada,G006,Media,6,2022,
RES00578,2024-01-31,Uxmal,Ruta Puuc,Grupal,14,3.0,Italia,Aleman,810.35,12560.43,,5.0,Tarjeta credito,Pendiente,G005,Baja,1,2024,cliente8029@gmail.com
RES05746,2022-01-16,Bacalar,Laguna de los 7 Colores,Privado,1,0.0,Canada,Español,1060.13,1060.13,,,Efectivo,Confirmada,G037,Baja,1,2022,cliente1548@gmail.com
RES00246,2022-09-12,Bacalar,Laguna de los 7 Colores,Grupal,5,2.0,Mexico,Español,748.95,4493.7,5.5,3.7,Paypal,Completada,G013,Baja,9,2022,cliente4179@outlook.com
RES04217,2022-07-19,Playa del Carmen,Xel-Ha,Grupal,16,0.0,Brasil,Español,1032.58,16521.28,9.0,4.1,Tarjeta debito,Confirmada,G017,Alta,7,2022,cliente472@gmail.com
RES00368,2022-02-25,Tulum,Sian Ka'an,Privado,3,1.0,Estados Unidos,Español,1211.99,4241.97,,4.4,Tarjeta credito,Completada,G011,Baja,2,2022,cliente3943@hotmail.com
RES04036,2021-03-22,Cancun,Snorkel Arrecife,Privado,3,1.0,Japon,Ingles,1329.2,4652.2,8.5,5.0,Tarjeta credito,Pendiente,G034,Alta,3,2021,cliente5075@yahoo.com
RES02026,2022-02-26,Merida,Haciendas del Mayab,Grupal,-17,5.0,Estados Unidos,Español,567.78,11071.71,4.3,4.8,Tarjeta debito,Completada,G016,Baja,2,2022,cliente8825@yahoo.com
RES02686,2021-08-19,Tulum,Cenote Dos Ojos,Grupal,6,1.0,Mexico,Italiano,1151.63,7485.6,5.6,3.7,Efectivo,Pendiente,G026,Alta,8,2021,cliente2183@icloud.com
RES02882,2021-08-01,Bacalar,Fuerte de San Felipe,Privado,4,0.0,Alemania,Español,1555.23,6220.92,10.3,2.6,Efectivo,Completada,G017,Alta,8,2021,cliente9997@yahoo.com
RES02619,2022-12-16,Merida,Centro Historico Merida,Privado,1,0.0,Estados Unidos,Ingles,1347.38,1347.38,8.0,4.2,Tarjeta debito,Confirmada,G015,Alta,12,2022,cliente4431@outlook.com
RES01043,2022-07-01,Chichen Itza,Valladolid + Chichen Itza,Privado,1,0.0,Mexico,Ingles,2144.26,2144.26,8.6,4.7,Efectivo,Cancelada,G002,Alta,7,2022,cliente2482@outlook.com
RES05783,2023-04-25,Bacalar,Fuerte de San Felipe,Grupal,18,2.0,Mexico,Ingles,1058.17,20105.23,7.8,4.2,,Completada,G030,Alta,4,2023,cliente3523@gmail.com
RES03169,2021-09-24,Playa del Carmen,Xcaret,Grupal,6,0.0,,Español,694.87,4169.22,7.6,4.0,Efectivo,Completada,G007,Baja,9,2021,cliente6666@yahoo.com
RES05542,2021-11-13,Chichen Itza,Valladolid + Chichen Itza,Grupal,5,1.0,Japon,Aleman,1108.76,6098.18,4.3,5.0,Paypal,Confirmada,G030,Media,11,2021,cliente2787@yahoo.com
RES04261,2023-11-22,Cozumel,Snorkel El Cielo,Grupal,6,2.0,Alemania,Español,1092.32,7646.24,6.0,5.0,Paypal,Cancelada,G009,Media,11,2023,cliente547@gmail.com
RES04499,2022-05-26,Playa del Carmen,Xcaret,Privado,2,1.0,Mexico,Español,1340.05,3350.12,7.5,,Tarjeta credito,Completada,G001,Media,5,2022,cliente211@yahoo.com
RES02689,2023-01-06,Bacalar,Laguna de los 7 Colores,Grupal,4,1.0,Italia,Español,821.66,3697.47,3.5,5.0,efectivo,Completada,G033,Baja,1,2023,cliente3892@gmail.com
RES00556,2022-07-24,Tulum,Cenote Gran Cenote,grupo,17,5.0,Alemania,Español,1070.08,20866.56,4.3,4.1,,Cancelada,G019,Alta,7,2022,cliente5555@yahoo.com
RES03009,2021-09-30,Cozumel,Buceo Arrecife Palancar,Privado,2,0.0,Alemania,Español,1511.82,3023.64,8.1,5.0,Transferencia,Confirmada,G028,Baja,9,2021,cliente5471@hotmail.com
RES00978,2022-10-17,Akumal,Cenote Yalku,Grupal,8,4.0,Argentina,Español,827.16,8271.6,8.7,1.0,Transferencia,Confirmada,G010,Media,10,2022,cliente2293@icloud.com
RES02272,2022-11-24,Cancun,Snorkel Arrecife,Grupal,19,6.0,Italia,Portugues,690.34,15187.48,2.8,4.9,Tarjeta credito,Completada,G040,Media,11,2022,cliente9661@hotmail.com
RES04699,2021-02-16,Chichen Itza,Valladolid + Chichen Itza,Grupal,5,0.0,Colombia,Español,1097.13,5485.65,9.5,1.2,Tarjeta credito,Completada,G024,Baja,2,2021,cliente8353@hotmail.com
RES02334,2022-03-06,Playa del Carmen,Quinta Avenida + Cozumel,Grupal,15,1.0,Mexico,Aleman,1109.3,17194.15,9.7,4.4,Tarjeta credito,Completada,G028,Alta,3,2022,cliente6829@yahoo.com
RES02005,2023-02-14,Akumal,Snorkel Tortugas Akumal,Grupal,11,3.0,Mexico,Ingles,719.11,8988.88,,3.8,,Completada,G013,Baja,2,2023,
RES05124,2021-12-01,Playa del Carmen,Xel-Ha,Privado,1,0.0,Mexico,Ingles,1582.64,1582.64,8.0,4.0,Tarjeta credito,Completada,G002,Alta,12,2021,cliente5483@hotmail.com
RES02032,2024-02-13,Playa del Carmen,Quinta Avenida + Cozumel,Grupal,13,0.0,Argentina,Español,668.9,8695.7,9.9,4.7,Tarjeta credito,Pendiente,G006,Baja,2,2024,cliente5587@yahoo.com
RES05435,2022-09-22,Chichen Itza,Valladolid + Chichen Itza,Grupal,7,0.0,Canada,,1021.66,-7151.62,7.3,,Tarjeta credito,Pendiente,G016,Baja,9,2022,
RES05935,2021-04-04,Cozumel,Tour Isla Cozumel,Privado,1,0.0,Italia,,1985.2,1985.2,5.2,4.9,Tarjeta credito,Completada,G007,Alta,4,2021,cliente7726@hotmail.com
RES00152,2022-09-11,Cancun,Snorkel Arrecife,Privado,4,0.0,Canada,Español,932.39,3729.56,10.3,5.0,,Completada,G040,Baja,9,2022,cliente4861@gmail.com
RES03902,2021-04-06,Playa del Carmen,Xel-Ha,Grupal,19,,Estados Unidos,Aleman,1012.91,23803.38,4.1,4.3,Efectivo,Pendiente,G028,Alta,4,2021,cliente9763@outlook.com
RES02535,2022-06-12,Cancun,Zona Hotelera Tour,Privado,2,1.0,Estados Unidos,Ingles,1035.55,2588.88,8.0,4.9,Tarjeta debito,Completada,G007,Media,6,2022,cliente5544@gmail.com
RES02100,2021-07-27,Tulum,Cenote Dos Ojos,Grupal,11,4.0,Canada,Ingles,1113.88,14480.44,8.4,4.3,Paypal,Completada,G011,Alta,7,2021,cliente8222@outlook.com
RES05774,2023-09-05,Akumal,Snorkel Tortugas Akumal,Grupal,17,0.0,Argentina,Portugues,640.36,10886.12,8.7,,Tarjeta debito,Confirmada,G006,Baja,9,2023,cliente3905@hotmail.com
RES00916,2022-06-29,Playa del Carmen,Xel-Ha,Grupal,4,0.0,Alemania,Español,885.92,3543.68,3.9,4.0,Efectivo,Completada,G016,Media,6,2022,cliente9303@hotmail.com
RES04241,2021-01-03,Chichen Itza,Chichen Itza + Cenote Ik Kil,Grupal,16,5.0,Francia,Español,1090.17,20168.15,7.6,4.9,Tarjeta credito,Completada,G007,Baja,1,2021,cliente2726@hotmail.com
RES05886,2021-05-09,Playa del Carmen,Xel-Ha,Grupal,19,6.0,Japon,Español,921.05,20263.1,10.0,3.9,Tarjeta debito,Confirmada,G023,Media,5,2021,cliente7251@hotmail.com
RES03423,2023-01-11,Tulum,Sian Ka'an,Grupal,19,4.0,Canada,Español,784.23,16468.83,10.4,3.4,Efectivo,Confirmada,G036,Baja,1,2023,cliente3298@yahoo.com
RES05253,2022-10-20,Merida,Haciendas del Mayab,Grupal,15,2.0,Estados Unidos,Ingles,690.11,11041.76,6.5,5.0,Tarjeta debito,Completada,G037,Media,10,2022,cliente2973@hotmail.com
RES01331,2021-12-02,Bacalar,Kayak Canales,Grupal,19,2.0,Brasil,Español,1176.72,23534.4,9.6,,Paypal,Completada,G037,Alta,12,2021,cliente2288@icloud.com
RES04731,2021-12-20,Merida,Centro Historico Merida,Grupal,20,8.0,Mexico,Español,778.45,18682.8,6.2,4.7,T. Credito,Completada,G006,Alta,12,2021,
RES03382,2024-01-24,Playa del Carmen,Xel-Ha,Grupal,18,6.0,Alemania,Español,770.56,16181.76,7.5,3.7,Tarjeta credito,Confirmada,G032,Baja,1,2024,cliente3805@yahoo.com
RES03347,2021-06-26,Tulum,Cenote Dos Ojos,Grupal,9,1.0,Mexico,Español,994.62,9448.89,2.8,4.8,Paypal,Pendiente,G004,Media,6,2021,cliente6894@yahoo.com
RES05448,2023-07-26,Uxmal,Ruta Puuc,Privado,1,0.0,Alemania,Italiano,1803.65,1803.65,3.8,4.9,Tarjeta debito,Completada,G010,Alta,7,2023,cliente5011@yahoo.com
RES01320,2022-07-03,Akumal,Snorkel Tortugas Akumal,Privado,3,1.0,Alemania,Ingles,1427.66,4996.81,72.0,3.9,Efectivo,Cancelada,G009,Alta,7,2022,cliente8183@gmail.com
RES00749,2021-03-01,Tulum,Cenote Dos Ojos,Grupal,4,0.0,Mexico,Español,1181.74,4726.96,5.6,,Tarjeta debito,Completada,G031,Alta,3,2021,cliente3140@outlook.com
RES04073,2023-01-22,Cancun,Snorkel Arrecife,Grupal,17,8.0,Mexico,Español,663.05,13924.05,4.7,4.3,Tarjeta credito,Confirmada,G036,Baja,1,2023,cliente5947@gmail.com
RES01269,2021-02-27,Cancun,Zona Hotelera Tour,Privado,2,1.0,Estados Unidos,Ingles,942.32,2355.8,3.6,5.0,Tarjeta credito,Completada,G012,Baja,2,2021,cliente3797@gmail.com
RES01355,2021-08-08,Bacalar,Kayak Canales,Grupal,15,2.0,Reino Unido,Ingles,1107.57,17721.12,9.9,5.0,Efectivo,Completada,G006,Alta,8,2021,cliente1228@hotmail.com
RES04340,2023-07-22,Uxmal,Ruta Puuc,Privado,3,,Alemania,Ingles,1954.69,5864.07,8.6,5.0,Paypal,Completada,G008,Alta,7,2023,cliente9946@gmail.com
RES03236,2021-02-22,Merida,Haciendas del Mayab,Grupal,16,5.0,Estados Unidos,Italiano,568.28,10513.18,4.2,4.7,Efectivo,Completada,G025,Baja,2,2021,cliente5923@hotmail.com
RES05826,2024-03-09,Chichen Itza,Valladolid + Chichen Itza,Grupal,15,7.0,Mexico,Portugues,1555.77,28781.74,4.9,3.6,Tarjeta debito,Completada,G040,Alta,3,2024,cliente6108@hotmail.com
RES01130,2022-04-12,Holbox,Punta Mosquito,Privado,2,,Alemania,Español,2060.34,5150.85,5.1,4.8,Tarjeta debito,Completada,G011,Alta,4,2022,cliente2639@icloud.com
RES04853,2023-05-14,Holbox,Avistamiento Tiburon Ballena,Privado,3,0.0,Canada,Español,1701.59,5104.77,5.7,3.3,,Pendiente,G005,Media,5,2023,cliente5517@yahoo.com
RES05690,2023-07-24,Uxmal,Uxmal + Kabah,Privado,4,1.0,Reino Unido,Español,1954.16,8793.72,6.1,5.0,Transferencia,Completada,G019,Alta,7,2023,cliente6504@outlook.com
RES04686,2022-08-27,Playa del Carmen,Quinta Avenida + Cozumel,Privado,3,0.0,Argentina,Italiano,1654.4,4963.2,9.6,4.9,Tarjeta debito,Completada,G026,Alta,8,2022,
RES00492,2021-11-15,Tulum,Ruinas de Tulum,Privado,2,0.0,Estados Unidos,Frances,1457.36,2914.72,9.7,,,Completada,G028,Media,11,2021,cliente823@hotmail.com
RES01771,2023-05-10,Akumal,Snorkel Tortugas Akumal,Grupal,16,4.0,Mexico,Español,799.84,14397.12,3.2,5.0,Tarjeta credito,Cancelada,G026,Media,5,2023,cliente2400@gmail.com
RES05275,2021-07-23,Bacalar,Fuerte de San Felipe,Grupal,8,,Mexico,Aleman,1135.29,10217.61,5.7,5.0,Efectivo,Completada,G001,Alta,7,2021,cliente1655@outlook.com
RES05156,2022-05-01,Cozumel,Buceo Arrecife Palancar,Privado,4,2.0,Suiza,Ingles,1593.47,7967.35,7.4,5.0,Efectivo,Pendiente,G005,Media,5,2022,cliente5377@outlook.com
RES01109,2023-11-17,Akumal,Snorkel Tortugas Akumal,Grupal,6,3.0,Canada,Español,781.55,5861.62,5.3,4.8,Tarjeta debito,Completada,G005,Media,11,2023,cliente9381@gmail.com
RES00472,2023-12-05,Cancun,Isla Mujeres,Grupal,16,0.0,Francia,Ingles,966.22,15459.52,3.7,4.6,Tarjeta credito,Pendiente,,Alta,12,2023,cliente8534@gmail.com
RES03003,2022-06-08,Playa del Carmen,Quinta Avenida + Cozumel,Grupal,11,3.0,Canada,Frances,783.97,9799.62,8.2,4.2,Tarjeta credito,Completada,G007,Media,6,2022,
RES04104,2021-11-26,Akumal,Cenote Yalku,Grupal,11,4.0,Japon,Aleman,854.47,11108.11,3.9,2.6,Efectivo,Completada,G003,Media,11,2021,cliente9591@yahoo.com
RES03772,2022-05-22,Chichen Itza,Chichen Itza + Cenote Ik Kil,Grupal,19,4.0,Mexico,Español,1153.25,24218.25,2.9,5.0,Efectivo,Completada,G019,Media,5,2022,cliente7893@hotmail.com
RES00808,2023-06-12,Holbox,Avistamiento Tiburon Ballena,Grupal,4,2.0,Estados Unidos,Ingles,1016.1,5080.5,7.2,4.9,Efectivo,Confirmada,G032,Media,6,2023,cliente8131@gmail.com
RES05706,2021-02-12,Merida,Centro Historico Merida,Grupal,17,8.0,Mexico,Frances,594.66,12487.86,9.0,2.6,Efectivo,Completada,G015,Baja,2,2021,cliente9723@hotmail.com
RES05104,2022-03-22,Uxmal,Ruta Puuc,Grupal,18,8.0,Mexico,Ingles,,27711.2,5.3,4.9,Efectivo,Completada,G032,Alta,3,2022,cliente7675@gmail.com
RES01085,2024-01-24,Cancun,Laguna Nichupte,Grupal,14,4.0,Canada,Español,652.7,10443.2,7.3,5.0,Efectivo,Completada,G024,Baja,1,2024,cliente3381@gmail.com
RES00897,2021-12-21,Cancun,Zona Hotelera Tour,Grupal,12,3.0,Mexico,Español,951.5,12845.25,4.5,4.3,Tarjeta credito,Completada,G035,Alta,12,2021,
RES04591,2021-09-04,Cozumel,Buceo Arrecife Palancar,Privado,1,0.0,Mexico,Español,1317.63,1317.63,3.0,5.0,Efectivo,Confirmada,G037,Baja,9,2021,cliente5371@icloud.com
RES02536,2021-07-20,Akumal,Snorkel Tortugas Akumal,Grupal,12,5.0,Francia,Ingles,952.98,13818.21,5.2,1.0,Efectivo,Completada,G007,Alta,7,2021,cliente1895@hotmail.com
RES05359,2024-02-21,Cozumel,Snorkel El Cielo,Privado,3,1.0,Estados Unidos,Español,1327.55,4646.43,7.7,5.0,Tarjeta credito,Cancelada,G040,Baja,2,2024,cliente7361@yahoo.com
RES04349,2022-09-23,Holbox,Punta Mosquito,Grupal,19,0.0,Alemania,Frances,867.71,16486.49,3.8,4.7,Paypal,Completada,G022,Baja,9,2022,cliente6835@yahoo.com
RES00355,2023-06-27,Cozumel,Snorkel El Cielo,Grupal,18,7.0,Estados Unidos,Español,1104.63,23749.55,8.4,5.0,Paypal,Completada,G009,Media,6,2023,cliente9214@yahoo.com
RES00252,2023-08-05,Cancun,Snorkel Arrecife,Grupal,7,3.0,Alemania,Ingles,917.37,7797.65,8.4,4.9,Tarjeta credito,Completada,G010,Alta,8,2023,cliente3493@outlook.com
RES00186,2023-09-25,Cancun,Laguna Nichupte,Privado,2,1.0,Mexico,Ingles,984.76,2461.9,3.7,2.4,,Cancelada,G014,Baja,9,2023,cliente9725@outlook.com
RES02672,2021-08-11,Holbox,Tour Isla Holbox,Grupal,13,2.0,Mexico,Italiano,1217.03,17038.42,3.1,5.0,Tarjeta credito,Cancelada,G034,Alta,8,2021,cliente2631@icloud.com
RES01210,2022-01-16,Playa del Carmen,Quinta Avenida + Cozumel,Grupal,18,0.0,Reino Unido,Frances,,12794.4,5.9,5.0,Tarjeta credito,Cancelada,G014,Baja,1,2022,usuario.dominio.com
RES02943,2022-06-01,Bacalar,Fuerte de San Felipe,Grupal,16,2.0,Polonia,Ingles,986.29,16766.93,5.6,4.8,Transferencia,Confirmada,G018,Media,6,2022,cliente2800@outlook.com
RES01873,2022-12-18,Tulum,Cenote Gran Cenote,Grupal,13,5.0,Francia,Español,1213.87,18814.98,5.8,1.4,Transferencia,Completada,G026,Alta,12,2022,cliente8716@outlook.com
RES00228,2022-06-06,Bacalar,Laguna de los 7 Colores,Privado,1,0.0,Reino Unido,Portugues,1472.9,1472.9,6.2,4.2,Tarjeta credito,Completada,G031,Media,6,2022,
RES05242,2023-05-11,Chichen Itza,Chichen Itza + Cenote Ik Kil,Grupal,9,2.0,Japon,Ingles,1283.06,12830.6,4.2,4.8,Efectivo,Cancelada,G011,Media,5,2023,cliente1911@gmail.com
RES05830,2024-03-10,Bacalar,Laguna de los 7 Colores,Grupal,14,4.0,Mexico,Español,1047.17,16754.72,4.5,5.0,Tarjeta credito,Completada,G012,Alta,3,2024,cliente1507@icloud.com
RES01298,2021-04-17,Cancun,Snorkel Arrecife,Grupal,11,5.0,Mexico,Español,952.92,12864.42,4.0,4.0,Tarjeta debito,Confirmada,G035,Alta,4,2021,cliente2856@outlook.com
RES05364,2023-09-26,Bacalar,Laguna de los 7 Colores,Grupal,16,1.0,Estados Unidos,Italiano,717.85,11844.52,5.3,5.0,Efectivo,Completada,G009,Baja,9,2023,cliente954@icloud.com
RES01047,2023-02-17,Merida,Izamal + Merida,Grupal,8,0.0,Brasil,Español,639.1,5112.8,7.2,4.7,Efectivo,Completada,G034,Baja,2,2023,cliente3455@gmail.com
RES03096,2021-03-25,Merida,Haciendas del Mayab,Privado,3,0.0,Canada,Frances,1281.27,3843.81,3.5,5.0,,Confirmada,G030,Alta,3,2021,cliente2328@hotmail.com
RES05780,2022-01-04,Uxmal,Ruta Puuc,Grupal,8,4.0,Reino Unido,Portugues,813.09,8130.9,5.0,2.8,Tarjeta credito,Confirmada,G008,Baja,1,2022,cliente5394@icloud.com
RES05495,2023-02-11,Holbox,Tour Isla Holbox,Grupal,20,2.0,España,Italiano,917.61,19269.81,9.0,4.2,Tarjeta credito,Completada,G018,Baja,2,2023,cliente7295@hotmail.com
RES03732,2023-12-18,Cozumel,Snorkel El Cielo,Privado,2,0.0,Mexico,Ingles,1982.15,3964.3,9.2,3.7,T. Credito,Completada,G009,Alta,12,2023,
RES05716,2022-04-23,Uxmal,Ruta Puuc,Privado,4,2.0,Reino Unido,Español,1733.15,8665.75,8.4,4.1,Efectivo,Completada,G013,Alta,4,2022,cliente1717@yahoo.com
RES04396,2023-01-04,Chichen Itza,Chichen Itza + Cenote Ik Kil,GRUPAL,16,1.0,Estados Unidos,Frances,1097.51,18108.92,6.0,5.0,Tarjeta debito,Completada,G011,Baja,1,2023,cliente5017@gmail.com
RES03289,2022-05-12,Bacalar,Kayak Canales,Privado,1,0.0,Mexico,Español,1365.23,1365.23,4.1,4.4,Efectivo,Confirmada,G013,Media,5,2022,cliente137@yahoo.com
RES02252,2023-08-22,Playa del Carmen,Xcaret,Grupal,10,1.0,Francia,Español,998.41,10483.31,8.2,5.0,Tarjeta credito,Completada,G022,Alta,8,2023,cliente1437@yahoo.com
RES03887,2021-04-29,Cancun,Laguna Nichupte,Grupal,10,1.0,Estados Unidos,,951.07,9986.24,5.3,5.0,Paypal,Completada,G038,Alta,4,2021,cliente9202@yahoo.com
RES04412,2022-06-01,Uxmal,Ruta Puuc,Grupal,8,4.0,Canada,Español,1095.44,10954.4,7.9,5.0,Transferencia,Cancelada,G014,Media,6,2022,cliente5397@yahoo.com
RES00293,2021-10-08,Cancun,Zona Hotelera Tour,Grupal,15,,Mexico,Portugues,756.76,12864.92,6.8,4.1,Transferencia,Completada,G010,Media,10,2021,cliente5607@hotmail.com
RES02549,2021-08-11,Cancun,Isla Mujeres,Grupal,13,5.0,Francia,Ingles,974.06,15097.93,3.7,4.8,Tarjeta credito,Completada,G018,Alta,8,2021,
RES00550,2023-02-03,Cozumel,Tour Isla Cozumel,Grupal,12,3.0,Japon,Español,1000.75,13510.12,7.8,5.0,Transferencia,Completada,G008,Baja,2,2023,cliente919@gmail.com
RES04958,2023-01-31,Cancun,Laguna Nichupte,Grupal,18,5.0,Mexico,Español,643.84,13198.72,8.1,,Tarjeta debito,Confirmada,G025,Baja,1,2023,cliente4331@gmail.com
RES04281,2023-01-30,Uxmal,Ruta Puuc,Grupal,12,6.0,Estados Unidos,Ingles,922.57,13838.55,7.7,5.0,Tarjeta credito,Completada,G006,Baja,1,2023,cliente5876@outlook.com
RES02841,2023-03-10,Cancun,Laguna Nichupte,Grupal,8,2.0,Mexico,Italiano,883.6,7952.4,8.7,3.7,Tarjeta debito,Confirmada,G037,Alta,3,2023,cliente1316@gmail.com
RES01895,2023-10-03,Merida,Centro Historico Merida,Grupal,12,0.0,Mexico,Español,646.76,7761.12,4.6,4.2,Efectivo,Pendiente,,Media,10,2023,cliente6708@gmail.com
RES02822,2024-01-29,Akumal,Snorkel Tortugas Akumal,Grupal,13,2.0,Brasil,Portugues,627.01,8778.14,8.4,1.9,Efectivo,Completada,G032,Baja,1,2024,cliente2665@icloud.com
RES04326,2021-01-06,Bacalar,Kayak Canales,Privado,2,0.0,Estados Unidos,Ingles,1072.23,2144.46,4.3,4.7,Tarjeta debito,Completada,G008,Baja,1,2021,cliente2413@yahoo.com
RES03608,2021-02-06,Uxmal,Ruta Puuc,Privado,1,0.0,Canada,Italiano,1314.38,1314.38,6.3,2.6,Tarjeta debito,Completada,G002,Baja,2,2021,usuario.dominio.com
RES01540,2024-01-05,Chichen Itza,Valladolid + Chichen Itza,Privado,1,0.0,Mexico,Aleman,1630.6,1630.6,6.2,3.9,Transferencia,Completada,G015,Baja,1,2024,cliente1534@icloud.com
RES05042,2023-01-13,Chichen Itza,Valladolid + Chichen Itza,Grupal,18,3.0,Alemania,,980.79,19125.4,9.7,5.0,Tarjeta credito,Completada,G026,Baja,1,2023,cliente1382@yahoo.com
RES05989,2021-06-03,Cozumel,Snorkel El Cielo,Grupal,4,2.0,Estados Unidos,Aleman,1142.64,5713.2,7.4,4.7,Transferencia,Pendiente,G011,Media,6,2021,cliente8097@gmail.com
RES02793,2023-07-13,Holbox,Avistamiento Tiburon Ballena,Grupal,12,2.0,Estados Unidos,Español,1361.45,17698.85,5.9,1.6,,Completada,G009,Alta,7,2023,cliente7647@icloud.com
RES01731,2023-04-05,Uxmal,Uxmal + Kabah,Grupal,10,0.0,Polonia,Español,1256.19,12561.9,8.8,4.8,Tarjeta debito,Confirmada,G010,Alta,4,2023,usuario.dominio.com
RES05016,2022-06-02,Playa del Carmen,Quinta Avenida + Cozumel,Privado,4,1.0,Mexico,Español,1351.23,6080.53,6.8,5.0,Tarjeta debito,Completada,G034,Media,6,2022,cliente1364@icloud.com
RES01610,2021-03-07,Chichen Itza,Valladolid + Chichen Itza,Privado,2,1.0,Estados Unidos,Español,2177.05,5442.62,6.2,4.7,Efectivo,Pendiente,,Alta,3,2021,cliente7938@yahoo.com
RES03782,2022-11-23,Uxmal,Ruta Puuc,Privado,3,0.0,Italia,Italiano,1568.13,4704.39,7.7,,Transferencia,Completada,,Media,11,2022,cliente6867@gmail.com
RES01555,2022-01-17,Cancun,Snorkel Arrecife,Privado,1,0.0,Estados Unidos,Frances,893.95,893.95,2.8,5.0,Tarjeta credito,Confirmada,G016,Baja,1,2022,cliente5493@yahoo.com
RES01565,2021-01-25,Akumal,Snorkel Tortugas Akumal,Privado,1,0.0,Reino Unido,Español,1120.27,1120.27,,5.0,Tarjeta debito,Completada,G031,Baja,1,2021,cliente8735@gmail.com
RES05066,2023-01-11,Cozumel,Tour Isla Cozumel,Privado,3,0.0,Mexico,Español,,4248.54,2.8,4.8,Tarjeta credito,Cancelada,G021,Baja,1,2023,cliente2455@yahoo.com
RES03627,2022-01-25,Akumal,Cenote Yalku,Grupal,17,6.0,Mexico,Español,651.74,13034.8,4.7,5.0,Transferencia,Completada,G011,Baja,1,2022,cliente8492@gmail.com
RES02168,2021-07-14,Uxmal,Uxmal + Kabah,Grupal,16,4.0,Colombia,Ingles,1193.38,21480.84,6.4,4.6,Efectivo,Completada,G015,Alta,7,2021,
RES02837,2021-08-02,Playa del Carmen,Xcaret,Grupal,14,3.0,Francia,Español,,15190.62,,4.9,Tarjeta credito,Completada,G009,Alta,8,2021,cliente6920@yahoo.com
RES02292,2022-04-17,Tulum,Cenote Dos Ojos,Grupal,13,5.0,Reino Unido,Ingles,1183.55,18345.02,5.8,4.3,Transferencia,Cancelada,,Alta,4,2022,cliente6574@yahoo.com
RES01104,2022-07-16,Playa del Carmen,Xel-Ha,Grupal,11,2.0,Argentina,,997.49,11969.88,8.6,,Paypal,Completada,G004,Alta,7,2022,cliente9520@yahoo.com
